fid,type,if_si,name,geometry
367,parking,false,,POINT(347226.80716169137 6644331.089723299)
367,parking,false,,POINT(347231.9455143949 6644311.743840149)
367,parking,false,,POINT(347231.00662772416 6644286.761476533)
367,parking,false,,POINT(347237.58138773055 6644268.703825285)
367,parking,false,,POINT(347236.61958334176 6644243.722333489)
367,parking,false,,POINT(347235.65777895297 6644218.740841694)
367,parking,false,,POINT(347234.69597456424 6644193.759349898)
367,parking,false,,POINT(347216.2000436839 6644187.353309423)
367,parking,false,,POINT(347214.635513687 6644209.937872225)
367,parking,false,,POINT(347215.6110997668 6644234.918829609)
367,parking,false,,POINT(347216.5866858467 6644259.899786993)
367,parking,false,,POINT(347199.28495862405 6644267.635466813)
367,parking,false,,POINT(347200.27030012885 6644292.616041308)
367,parking,false,,POINT(347201.2556074816 6644317.596617151)
375,parking,false,,POINT(347993.0379294263 6644439.533654323)
375,parking,false,,POINT(348017.99536785943 6644438.075481886)
375,parking,false,,POINT(348042.95280629257 6644436.617309448)
375,parking,false,,POINT(348053.9144547318 6644426.869568624)
375,parking,false,,POINT(348028.9567617038 6644428.323376975)
375,parking,false,,POINT(348003.99906867585 6644429.777185326)
378,parking,false,,POINT(347557.34398358734 6643467.250154061)
378,parking,false,,POINT(347570.28241031663 6643453.1632483825)
378,parking,false,,POINT(347578.93089667615 6643429.706827435)
378,parking,false,,POINT(347571.8963428237 6643409.393339196)
378,parking,false,,POINT(347561.6532054714 6643413.709335295)
378,parking,false,,POINT(347559.0330636515 6643438.540028834)
378,parking,false,,POINT(347557.56479725504 6643463.496875465)
347,parking,false,,POINT(347803.56236471795 6641857.145197412)
347,parking,false,,POINT(347823.01712365437 6641854.348490165)
347,parking,false,,POINT(347803.03815272613 6641866.546359329)
347,parking,false,,POINT(347780.8559603602 6641878.076768768)
149099,parking,false,,POINT(346929.8005175994 6642971.39341752)
347,parking,false,,POINT(347758.6737679943 6641889.6071782075)
624,parking,false,,POINT(347292.98416142876 6643776.331072966)
624,parking,false,,POINT(347291.63441762864 6643781.26198285)
623,parking,false,,POINT(347287.0398276881 6643789.3400250515)
623,parking,false,,POINT(347274.652558147 6643807.468939637)
623,parking,false,,POINT(347289.0119053251 6643790.590635708)
622,parking,false,,POINT(347708.0603454906 6643480.342909792)
622,parking,false,,POINT(347688.41538906685 6643464.880837257)
391,parking,false,,POINT(348799.485466484 6644270.6414611405)
391,parking,false,,POINT(348816.59615477966 6644257.352702025)
391,parking,false,,POINT(348810.03075871686 6644233.407283597)
391,parking,false,,POINT(348791.29230177216 6644227.425419332)
391,parking,false,,POINT(348782.7602852867 6644244.92709821)
391,parking,false,,POINT(348796.3804524662 6644265.89096482)
622,parking,false,,POINT(347668.77043264307 6643449.418764721)
622,parking,false,,POINT(347679.78349423636 6643451.254759339)
622,parking,false,,POINT(347700.43133437535 6643465.349676778)
622,parking,false,,POINT(347709.7595465049 6643481.680310028)
620,parking,false,,POINT(347616.9893620069 6643589.110084082)
620,parking,false,,POINT(347609.02772144554 6643589.391102506)
400,parking,false,,POINT(348198.3143981742 6644462.881538026)
400,parking,false,,POINT(348223.29015197576 6644461.780755558)
400,parking,false,,POINT(348248.26590577734 6644460.67997309)
400,parking,false,,POINT(348273.2416595789 6644459.579190621)
400,parking,false,,POINT(348268.4804138039 6644441.783329758)
400,parking,false,,POINT(348243.5213283609 6644443.21303387)
400,parking,false,,POINT(348218.5622429179 6644444.642737983)
400,parking,false,,POINT(348197.8649075825 6644449.959142913)
602,parking,false,,POINT(347397.52613665815 6643246.8584456695)
602,parking,false,,POINT(347390.50611579465 6643260.895627223)
402,parking,false,,POINT(346273.52545172756 6642792.399710872)
593,parking,false,,POINT(346366.0656905986 6643661.627977467)
593,parking,false,,POINT(346385.6939296564 6643646.144688685)
593,parking,false,,POINT(346398.91533671005 6643659.059770458)
593,parking,false,,POINT(346381.998443943 6643675.207371697)
593,parking,false,,POINT(346364.42944778665 6643662.918690297)
586,parking,false,,POINT(347336.46069828764 6643567.212251245)
586,parking,false,,POINT(347346.3005822984 6643544.779570285)
586,parking,false,,POINT(347355.8336310687 6643521.668512734)
586,parking,false,,POINT(347348.9480624943 6643506.175702251)
586,parking,false,,POINT(347334.0686339481 6643517.726616866)
586,parking,false,,POINT(347324.5703252775 6643540.85197378)
586,parking,false,,POINT(347315.9042114545 6643564.298971326)
586,parking,false,,POINT(347332.8787266616 6643565.985228628)
402,parking,false,,POINT(346292.59428536624 6642776.232472899)
402,parking,false,,POINT(346309.9115118469 6642778.636302989)
402,parking,false,,POINT(346302.3877096707 6642795.980373518)
585,parking,false,,POINT(348415.34798178304 6643501.630324711)
585,parking,false,,POINT(348409.99340832105 6643477.210485583)
585,parking,false,,POINT(348413.9386461269 6643472.921132096)
585,parking,false,,POINT(348419.29318945843 6643497.340977831)
1904,parking,false,,POINT(347729.25790264335 6642259.46343958)
402,parking,false,,POINT(346284.0466051221 6642805.065870169)
585,parking,false,,POINT(348418.96264821 6643518.115218097)
578,parking,false,,POINT(347161.29688650835 6644067.172771222)
578,parking,false,,POINT(347151.0298083925 6644044.409329265)
578,parking,false,,POINT(347139.47156802897 6644022.241625737)
578,parking,false,,POINT(347124.73427159316 6644011.813890691)
578,parking,false,,POINT(347133.65355646214 6644035.16868372)
578,parking,false,,POINT(347142.5728413312 6644058.523476749)
578,parking,false,,POINT(347153.7582806826 6644077.292164986)
577,parking,false,,POINT(347899.21403543133 6642999.278853051)
577,parking,false,,POINT(347884.97216891765 6643000.939030861)
577,parking,false,,POINT(347905.403346104 6643000.9230634915)
574,parking,false,,POINT(347619.68901813374 6642838.441875684)
574,parking,false,,POINT(347643.7758885817 6642845.136849323)
574,parking,false,,POINT(347652.824243563 6642825.459288064)
13016,parking,false,,POINT(347691.6297290503 6641603.4109405065)
574,parking,false,,POINT(347659.3284944316 6642801.320217647)
574,parking,false,,POINT(347645.5783549772 6642788.391715391)
574,parking,false,,POINT(347636.8456161966 6642811.816899987)
574,parking,false,,POINT(347615.7416407154 6642811.402087519)
574,parking,false,,POINT(347609.5272201091 6642835.617392112)
571,parking,false,,POINT(347878.08964736905 6642967.413477077)
571,parking,false,,POINT(347878.4088869643 6642984.271565389)
561,parking,false,,POINT(348367.4958533016 6643594.493924754)
561,parking,false,,POINT(348376.11597378197 6643610.0115696145)
109055,parking,false,,POINT(347902.727303916 6642076.9586867355)
109054,parking,false,,POINT(347896.9004569565 6642075.871252254)
561,parking,false,,POINT(348398.8793030521 6643616.530172881)
561,parking,false,,POINT(348406.51318058284 6643599.961409394)
561,parking,false,,POINT(348392.1830127831 6643589.880238004)
561,parking,false,,POINT(348367.5858034923 6643594.349834753)
559,parking,false,,POINT(348226.97536099044 6643463.527014867)
559,parking,false,,POINT(348215.1889198922 6643485.574232521)
559,parking,false,,POINT(348203.40247879387 6643507.621450173)
559,parking,false,,POINT(348189.58107607457 6643496.020285642)
559,parking,false,,POINT(348201.3506843401 6643473.964077417)
559,parking,false,,POINT(348213.1573944533 6643451.928040056)
554,parking,false,,POINT(348863.8757358734 6644068.778951578)
554,parking,false,,POINT(348866.53320033336 6644093.637307973)
554,parking,false,,POINT(348871.7046304311 6644115.35340157)
554,parking,false,,POINT(348876.70494630357 6644137.7844033865)
554,parking,false,,POINT(348885.1332259898 6644155.8861932885)
554,parking,false,,POINT(348888.5097740054 6644135.97894671)
554,parking,false,,POINT(348885.72083432256 6644111.134997437)
554,parking,false,,POINT(348882.93189463974 6644086.2910481645)
554,parking,false,,POINT(348880.1429549569 6644061.447098892)
554,parking,false,,POINT(348861.94844351197 6644050.750744195)
553,parking,false,,POINT(346634.81360892765 6642973.304331859)
553,parking,false,,POINT(346610.94529253023 6642965.867701415)
553,parking,false,,POINT(346602.92433253216 6642988.869745266)
553,parking,false,,POINT(346616.6232056388 6643001.731893799)
553,parking,false,,POINT(346635.42337894556 6642999.678877622)
553,parking,false,,POINT(346643.0440826862 6642975.868693362)
550,parking,false,,POINT(348877.04947119846 6644200.934181257)
550,parking,false,,POINT(348895.07486703026 6644212.411222582)
550,parking,false,,POINT(348875.52904560225 6644205.724928466)
549,parking,false,,POINT(348885.7651412107 6644191.091485238)
14,parking,false,parking lot,POINT(346438.62899230846 6642778.232600421)
549,parking,false,,POINT(348900.02331863454 6644204.119283223)
549,parking,false,,POINT(348881.52512072143 6644192.536052094)
548,parking,false,,POINT(348242.55242163216 6643394.534394463)
548,parking,false,,POINT(348233.8329918256 6643415.879482417)
548,parking,false,,POINT(348255.6269163269 6643425.907993669)
548,parking,false,,POINT(348265.7390674921 6643404.116256974)
14,parking,false,parking lot,POINT(346462.97502255207 6642783.913340811)
548,parking,false,,POINT(348243.4992144308 6643392.6974594975)
547,parking,false,,POINT(346626.35005884385 6642641.668488123)
547,parking,false,,POINT(346630.08506754774 6642616.949068431)
547,parking,false,,POINT(346622.52602530416 6642600.570833474)
547,parking,false,,POINT(346597.8014432196 6642596.870152355)
547,parking,false,,POINT(346578.01764504286 6642599.859225381)
14,parking,false,parking lot,POINT(346475.21375390777 6642771.148848817)
32646,parking,false,,POINT(347915.04607323615 6644058.203289017)
33307,parking,false,,POINT(347668.71573111846 6641484.165303982)
547,parking,false,,POINT(346574.28305550665 6642624.578708406)
547,parking,false,,POINT(346577.68144926196 6642644.020750577)
547,parking,false,,POINT(346588.6931958417 6642657.839505422)
14,parking,false,parking lot,POINT(346479.68588986277 6642746.5521010645)
547,parking,false,,POINT(346608.07365412806 6642654.3234733)
14,parking,false,parking lot,POINT(346484.1580258178 6642721.955353312)
547,parking,false,,POINT(346625.39078639017 6642648.01724398)
35653,parking,false,Штрафстоянка,POINT(346889.9212809639 6644496.063969747)
14,parking,false,parking lot,POINT(346473.01377024635 6642708.6716798125)
14,parking,false,parking lot,POINT(346448.2482420153 6642705.255744883)
546,parking,false,,POINT(347215.58083567134 6644141.389754205)
546,parking,false,,POINT(347215.52883368765 6644122.950976942)
546,parking,false,,POINT(347231.85208053625 6644131.332271778)
546,parking,false,,POINT(347220.3270728977 6644144.750425348)
14,parking,false,parking lot,POINT(346441.5806068731 6642727.589308434)
39051,parking,false,,POINT(347670.24235530815 6641612.172902566)
14,parking,false,parking lot,POINT(346436.406642097 6642752.048051013)
