id,fid,type,NAME,if_si,geometry
1115,7069,healthcare,НИИ Пульмонологии,false,POINT(30.32564684755191 59.96601757787102)
1116,7069,healthcare,НИИ Пульмонологии,false,POINT(30.325527875267053 59.966039798789716)
501,139802,healthcare,Клиника доктора Раада,false,POINT(30.312661300000006 59.9648827)
505,140105,healthcare,9.09 Clinic,false,POINT(30.313779600000004 59.966569799999974)
525,141869,healthcare,Альденте,false,POINT(30.313956100000002 59.964466499999986)
527,141871,healthcare,,false,POINT(30.313767400000007 59.96421699999999)
538,146184,healthcare,Smart Clinic,false,POINT(30.310429800000005 59.96405989999999)
539,146185,healthcare,Улыбаться модно!,false,POINT(30.310370799999998 59.964083999999986)
1241,11878,healthcare,НИИ Гематологии,false,POINT(30.32480567627268 59.96575588621648)
1240,11878,healthcare,НИИ Гематологии,false,POINT(30.324963688521418 59.965798104290045)
1239,11878,healthcare,НИИ Гематологии,false,POINT(30.325095710042678 59.965797259376686)
1238,11878,healthcare,НИИ Гематологии,false,POINT(30.325180130065593 59.96571809509096)
1237,11878,healthcare,НИИ Гематологии,false,POINT(30.32526453016733 59.96563892551685)
1236,11878,healthcare,НИИ Гематологии,false,POINT(30.32520411652924 59.96558184445564)
573,158123,healthcare,GMT Clinic,false,POINT(30.313812900000002 59.965682500000014)
1235,11878,healthcare,НИИ Гематологии,false,POINT(30.325224143583124 59.965512480724506)
1234,11878,healthcare,НИИ Гематологии,false,POINT(30.32506616142566 59.96547023562064)
1233,11878,healthcare,НИИ Гематологии,false,POINT(30.324944416988508 59.96548779592013)
1232,11878,healthcare,НИИ Гематологии,false,POINT(30.324859999758726 59.9655669607957)
1231,11878,healthcare,НИИ Гематологии,false,POINT(30.324775585761888 59.96564612658896)
1230,11878,healthcare,НИИ Гематологии,false,POINT(30.324691199999997 59.96572530000001)
1199,9578,healthcare,Клиника офтальмологии,false,POINT(30.318762881587183 59.96717703793495)
1198,9578,healthcare,Клиника офтальмологии,false,POINT(30.318754069131067 59.96708737830201)
1197,9578,healthcare,Клиника офтальмологии,false,POINT(30.318640231118092 59.96705579932311)
1196,9578,healthcare,Клиника офтальмологии,false,POINT(30.31858080004135 59.96699412696481)
1195,9578,healthcare,Клиника офтальмологии,false,POINT(30.318634204673142 59.96693272805673)
1194,9578,healthcare,Клиника офтальмологии,false,POINT(30.318723816730106 59.96688776451613)
1193,9578,healthcare,Клиника офтальмологии,false,POINT(30.318780723957115 59.96682797182438)
1192,9578,healthcare,Клиника офтальмологии,false,POINT(30.318913114496507 59.96684929837783)
1191,9578,healthcare,Клиника офтальмологии,false,POINT(30.31892195108505 59.96693895741805)
1190,9578,healthcare,Клиника офтальмологии,false,POINT(30.318930787714844 59.96702861645689)
1189,9578,healthcare,Клиника офтальмологии,false,POINT(30.318939624385898 59.96711827549438)
1188,9578,healthcare,Клиника офтальмологии,false,POINT(30.31894503966102 59.96720638057074)
1187,9578,healthcare,Клиника офтальмологии,false,POINT(30.3187662 59.96721079999999)
1186,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320767712992946 59.965763379172905)
1185,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320782345869052 59.965852847358654)
1184,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32079697881764 59.965942315542264)
1183,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32081161183871 59.96603178372368)
1182,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320826244932263 59.966121251902926)
1181,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32084085698431 59.96621072094737)
1180,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320855468882595 59.96630018999893)
1179,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320870080853243 59.966389659048325)
1178,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320884692896268 59.966479128095585)
1177,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320899305011665 59.96656859714061)
1176,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.3209757866696 59.96662147294018)
1175,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32099037597527 59.96671094292338)
1174,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32087309850349 59.96674427012422)
1173,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320694633278485 59.966751546238484)
1172,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320627015556763 59.96669337404697)
1171,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320612404495744 59.96660390496291)
1170,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320698841199416 59.96655736743033)
1169,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32068422471654 59.96646789856836)
1168,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32065849230646 59.96638499800769)
1167,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320547823835025 59.96635227046905)
1166,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32055493679818 59.96627206850551)
1165,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320639057535125 59.966224588136214)
1164,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320492625288257 59.966212979842496)
1163,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32031416814705 59.96622028801079)
1162,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320135710933666 59.96622759593716)
1161,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.31995725364811 59.96623490362159)
1160,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.319969367205587 59.96632328706642)
1159,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.319904489572373 59.966378914929784)
1158,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.319726033320446 59.96638623389636)
1157,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.319685316579637 59.96631218599392)
1156,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.319605727505913 59.96626111645938)
1155,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.319556064971216 59.96619248804644)
1154,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.31954123671301 59.96610302796851)
1153,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.31966712688058 59.966073383476235)
1152,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.31984558411986 59.966066080910046)
1151,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32002404128702 59.966058778101946)
1150,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320202498382056 59.96605147505194)
1149,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32038095540496 59.96604417175998)
1148,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320559412355742 59.9660368682261)
1147,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320565666131248 59.965969160838476)
1146,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.3204482849606 59.96594036037294)
1145,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320433657916137 59.965850891959384)
1144,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.32053554182175 59.965811018715144)
10,1987,healthcare,Женская консультация 14,false,POINT(30.308537500000003 59.96858090000001)
1120,7069,healthcare,НИИ Пульмонологии,false,POINT(30.3249603594866 59.96597747514999)
1119,7069,healthcare,НИИ Пульмонологии,false,POINT(30.325053818449277 59.96591316072674)
22,4626,healthcare,Клиника доктора Ланге,false,POINT(30.310335700000003 59.96540989999999)
1118,7069,healthcare,НИИ Пульмонологии,false,POINT(30.3252118369826 59.965955373601176)
1117,7069,healthcare,НИИ Пульмонологии,false,POINT(30.325369855921863 59.96599758628885)
33,4707,healthcare,Меридент,false,POINT(30.3110764 59.9671768)
52,4877,healthcare,Зайди Увидишь,false,POINT(30.3084968 59.967938200000006)
912,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.32185888500422 59.96399441351633)
911,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.32194565802205 59.96393407617452)
910,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.322022366597675 59.96389837214915)
909,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.322159762454014 59.96385000905826)
908,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.32228992613757 59.963856241589504)
907,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.322393315600767 59.963816237664375)
906,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.32243267515985 59.963877013663584)
905,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.322373413839706 59.96396172204316)
904,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.32230869107708 59.96404535490366)
97,19959,healthcare,"Стоматологическая поликлиника №33. Отделение ""Петроградское""",false,POINT(30.328614299999998 59.96559930000001)
903,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.322184127664723 59.964097918268976)
902,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.32206030350796 59.964118835239304)
901,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.321939711838244 59.964077906556746)
900,6823,healthcare,Стоматологическая поликлиника №17,false,POINT(30.3219321 59.964012)
129,31844,healthcare,Спектр,false,POINT(30.314598600000004 59.9611306)
138,33180,healthcare,Ортека,false,POINT(30.313089900000005 59.965526999999994)
139,33181,healthcare,Дом ортопедии,false,POINT(30.313587700000006 59.9656972)
1143,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.320585737772323 59.96574916129784)
1142,7071,healthcare,Клиника акушерства и гинекологии,false,POINT(30.3207642 59.9657419)
1141,7069,healthcare,НИИ Пульмонологии,false,POINT(30.327356271981177 59.96621442343586)
1140,7069,healthcare,НИИ Пульмонологии,false,POINT(30.327271866591055 59.966293592022595)
1139,7069,healthcare,НИИ Пульмонологии,false,POINT(30.32714137922675 59.96629677218529)
1138,7069,healthcare,НИИ Пульмонологии,false,POINT(30.326983362529624 59.966254555979376)
1137,7069,healthcare,НИИ Пульмонологии,false,POINT(30.326825346238465 59.96621233958668)
1136,7069,healthcare,НИИ Пульмонологии,false,POINT(30.326667330353263 59.96617012300723)
1135,7069,healthcare,НИИ Пульмонологии,false,POINT(30.326509314874038 59.96612790624098)
1134,7069,healthcare,НИИ Пульмонологии,false,POINT(30.326351299800766 59.96608568928798)
1133,7069,healthcare,НИИ Пульмонологии,false,POINT(30.326193285133463 59.9660434721482)
1132,7069,healthcare,НИИ Пульмонологии,false,POINT(30.32603527087213 59.96600125482164)
1131,7069,healthcare,НИИ Пульмонологии,false,POINT(30.32590577954461 59.966006082322096)
1130,7069,healthcare,НИИ Пульмонологии,false,POINT(30.325821356836162 59.96608524609715)
1129,7069,healthcare,НИИ Пульмонологии,false,POINT(30.325882389317144 59.96614227668566)
1128,7069,healthcare,НИИ Пульмонологии,false,POINT(30.325847389033623 59.96621391797801)
1127,7069,healthcare,НИИ Пульмонологии,false,POINT(30.32576295939941 59.96629308003485)
1126,7069,healthcare,НИИ Пульмонологии,false,POINT(30.32561946605247 59.9662748104703)
1125,7069,healthcare,НИИ Пульмонологии,false,POINT(30.325461454036777 59.96623259001786)
1123,7069,healthcare,НИИ Пульмонологии,false,POINT(30.325145431223365 59.966148148552676)
1122,7069,healthcare,НИИ Пульмонологии,false,POINT(30.32498742042566 59.96610592753995)
1124,7069,healthcare,НИИ Пульмонологии,false,POINT(30.325303442427074 59.966190369378666)
1121,7069,healthcare,НИИ Пульмонологии,false,POINT(30.324875892122357 59.9660566269117)
2052,38377,healthcare,Травматология,false,POINT(30.318686700000004 59.96655519999999)
223,51860,healthcare,Поликлиника №31,false,POINT(30.317904400000003 59.966024400000016)
2053,38377,healthcare,Травматология,false,POINT(30.3186718045555 59.96646574274029)
2054,38377,healthcare,Травматология,false,POINT(30.318523065935047 59.96645561224391)
2055,38377,healthcare,Травматология,false,POINT(30.31847049773991 59.96651644161721)
2056,38377,healthcare,Травматология,false,POINT(30.31856217744121 59.96656043025764)
1095,7069,healthcare,НИИ Пульмонологии,false,POINT(30.3273773 59.96619470000001)
1837,24065,healthcare,Факультетская хирургия,false,POINT(30.323546396583634 59.965200393146276)
1836,24065,healthcare,Факультетская хирургия,false,POINT(30.323487606562043 59.96512139682388)
1835,24065,healthcare,Факультетская хирургия,false,POINT(30.323653887577564 59.965088109504144)
1834,24065,healthcare,Факультетская хирургия,false,POINT(30.32382016826404 59.96505482197242)
1833,24065,healthcare,Факультетская хирургия,false,POINT(30.32398644862147 59.96502153422869)
1832,24065,healthcare,Факультетская хирургия,false,POINT(30.324146077712044 59.965053811242804)
1831,24065,healthcare,Факультетская хирургия,false,POINT(30.324304764000352 59.96509538572707)
1096,7069,healthcare,НИИ Пульмонологии,false,POINT(30.327219279788675 59.96615248754842)
1830,24065,healthcare,Факультетская хирургия,false,POINT(30.324463450690263 59.96513696002289)
1097,7069,healthcare,НИИ Пульмонологии,false,POINT(30.32706125998328 59.966110274910044)
1829,24065,healthcare,Факультетская хирургия,false,POINT(30.324622137781773 59.96517853413032)
268,58786,healthcare,Re Grand,false,POINT(30.314967399999997 59.96183509999997)
1828,24065,healthcare,Факультетская хирургия,false,POINT(30.324780825274875 59.96522010804932)
1827,24065,healthcare,Факультетская хирургия,false,POINT(30.324939513169582 59.96526168177992)
1826,24065,healthcare,Факультетская хирургия,false,POINT(30.32509820146589 59.965303255322134)
1824,24065,healthcare,Факультетская хирургия,false,POINT(30.32497829555586 59.96545602511938)
354,80157,hostel,Экономъ,false,POINT(30.3269409 59.9618339)
461,120732,hostel,City 812,false,POINT(30.313157400000005 59.96616619999998)
123,31132,hostel,ПетроХостел,false,POINT(30.314679200000004 59.9611838)
11,1988,hotel,Стоуни Айленд,false,POINT(30.3086841 59.9690611)
860,6821,hotel,Бутик-отель Аристократ,false,POINT(30.317719862909335 59.962008683445696)
322,76988,hotel,Какаду,false,POINT(30.311187000000004 59.96561330000001)
286,68919,hotel,Петрополис,false,POINT(30.329112600000002 59.96207020000002)
863,6821,hotel,Бутик-отель Аристократ,false,POINT(30.31776578987271 59.96220628910009)
864,6821,hotel,Бутик-отель Аристократ,false,POINT(30.317625192055136 59.96220341417236)
861,6821,hotel,Бутик-отель Аристократ,false,POINT(30.317886485558848 59.962041518510134)
865,6821,hotel,Бутик-отель Аристократ,false,POINT(30.3174585758512 59.96217056985019)
862,6821,hotel,Бутик-отель Аристократ,false,POINT(30.317831374058397 59.96212276095322)
866,6821,hotel,Бутик-отель Аристократ,false,POINT(30.317453739384007 59.9621024390877)
867,6821,hotel,Бутик-отель Аристократ,false,POINT(30.317519391517042 59.9620189244087)
859,6821,hotel,Бутик-отель Аристократ,false,POINT(30.3175532 59.96197590000001)
381,83382,household_store,Am-Pm,false,POINT(30.3117587 59.9639436)
457,116283,household_store,Lavateria,false,POINT(30.322655899999997 59.96350590000001)
553,149371,household_store,,false,POINT(30.3135297 59.96088309999999)
88,16401,household_store,ГарантЪ,false,POINT(30.314362000000006 59.96584400000001)
522,140574,household_store,Питер Паркет,false,POINT(30.3140781 59.960788300000004)
82,11468,household_store,Prachka.com,false,POINT(30.328036100000002 59.963947999999995)
318,75594,household_store,ГКК,false,POINT(30.331028000000003 59.964669400000005)
330,78608,jewelry,DiamonD,false,POINT(30.315499000000006 59.96535560000002)
210,49916,jewelry,Серебро,false,POINT(30.3085361 59.96927279999998)
300,72261,jewelry,Diamond & Свадьба,false,POINT(30.315932000000007 59.96502730000001)
294,70977,jewelry,Арт-Нева,false,POINT(30.315736500000003 59.96288679999999)
1220,11270,kindergarten,Детский сад № 43,false,POINT(30.314006593432975 59.96146632068778)
432,93572,kindergarten,Детский сад № 2,false,POINT(30.313100300000002 59.96395179999998)
1229,11270,kindergarten,Детский сад № 43,false,POINT(30.313847078252827 59.96093524098599)
1228,11270,kindergarten,Детский сад № 43,false,POINT(30.31400768515558 59.96097489753246)
1227,11270,kindergarten,Детский сад № 43,false,POINT(30.314168285693608 59.96101456076202)
1226,11270,kindergarten,Детский сад № 43,false,POINT(30.314332084297277 59.9610507562486)
1225,11270,kindergarten,Детский сад № 43,false,POINT(30.314427718435677 59.961098969260284)
1224,11270,kindergarten,Детский сад № 43,false,POINT(30.31434772238846 59.96117927707069)
1223,11270,kindergarten,Детский сад № 43,false,POINT(30.314244698183607 59.96122492750862)
1222,11270,kindergarten,Детский сад № 43,false,POINT(30.314165330322464 59.961305391952926)
1221,11270,kindergarten,Детский сад № 43,false,POINT(30.31408596207226 59.961385856345984)
1219,11270,kindergarten,Детский сад № 43,false,POINT(30.313911668042138 59.96152384099937)
1218,11270,kindergarten,Детский сад № 43,false,POINT(30.313750938468807 59.96148430690152)
1217,11270,kindergarten,Детский сад № 43,false,POINT(30.313590209282644 59.96144477261022)
1216,11270,kindergarten,Детский сад № 43,false,POINT(30.31342948048366 59.9614052381255)
1215,11270,kindergarten,Детский сад № 43,false,POINT(30.313429957275638 59.961337340294264)
1214,11270,kindergarten,Детский сад № 43,false,POINT(30.313506180938983 59.961256115109364)
1213,11270,kindergarten,Детский сад № 43,false,POINT(30.313597681201884 59.96119678737739)
1212,11270,kindergarten,Детский сад № 43,false,POINT(30.313702218354873 59.9611535929136)
1211,11270,kindergarten,Детский сад № 43,false,POINT(30.313671180784507 59.961091932667976)
1210,11270,kindergarten,Детский сад № 43,false,POINT(30.31375054058677 59.96101146635961)
1209,11270,kindergarten,Детский сад № 43,false,POINT(30.313829900000005 59.960931)
78,10881,kindergarten,Детский сад № 46,false,POINT(30.324522800000004 59.9640531)
266,58784,kindergarten,Детский сад № 17,false,POINT(30.315004700000003 59.9644539)
83,14747,kindergarten,Детский сад № 32,false,POINT(30.326907300000006 59.963945100000025)
84,14748,kindergarten,Детский сад № 46,false,POINT(30.324296200000003 59.9630043)
161,35229,kindergarten,Детский сад № 2,false,POINT(30.315059800000004 59.96301899999999)
491,132476,kindergarten,Детский сад № 43,false,POINT(30.3156326 59.96119420000001)
389,83393,language_school,Orange,false,POINT(30.311180200000003 59.96328810000002)
49,4790,lawyer_firm,Расчетный Домъ,false,POINT(30.313272100000002 59.9662647)
575,160944,lawyer_firm,"Шумляковский, Пугаев и партнеры",false,POINT(30.3143253 59.966072)
385,83388,lawyer_firm,Сиан,false,POINT(30.310925200000007 59.9631578)
62,4893,lawyer_firm,Бачурин и партнеры,false,POINT(30.310870200000004 59.96618440000002)
28,4688,leather,Дебют,false,POINT(30.312071600000007 59.967202)
1548,20386,library,Центральная районная библиотека имени А. С. Пушкина,true,POINT(30.311409833676162 59.96466107756339)
1549,20386,library,Центральная районная библиотека имени А. С. Пушкина,true,POINT(30.311291058925335 59.96462891777259)
1547,20386,library,Центральная районная библиотека имени А. С. Пушкина,true,POINT(30.31155422372812 59.964607998128)
1543,20386,library,Центральная районная библиотека имени А. С. Пушкина,true,POINT(30.3112319 59.964589000000004)
222,51859,library,Университетская библиотека,true,POINT(30.3201851 59.96553870000001)
1544,20386,library,Центральная районная библиотека имени А. С. Пушкина,true,POINT(30.31137506985154 59.96453509630513)
1545,20386,library,Центральная районная библиотека имени А. С. Пушкина,true,POINT(30.31151823923952 59.96448119245131)
1546,20386,library,Центральная районная библиотека имени А. С. Пушкина,true,POINT(30.311625558357964 59.964549308749376)
57,4888,mobile_services,Билайн,false,POINT(30.310356100000003 59.966672800000005)
453,109966,mobile_services,Теле2,false,POINT(30.310206500000007 59.96682820000001)
55,4886,mobile_services,Связной,false,POINT(30.310260000000003 59.96677210000001)
481,126352,mobile_services,МТС,false,POINT(30.309774500000003 59.96727559999999)
31,4691,mobile_services,Мегафон,false,POINT(30.310300400000006 59.96672470000001)
475,123852,mobile_services,Xiaomi,false,POINT(30.310690900000004 59.96700520000001)
141,33507,mobile_services,Хорошая связь,false,POINT(30.311828300000005 59.96626959999999)
151,34287,museum,ЛабиринтУм,true,POINT(30.315242700000002 59.96524019999999)
419,89057,museum,Музей граммофонов,true,POINT(30.312645000000003 59.963718000000014)
163,35740,museum,Музей С. М. Кирова,true,POINT(30.3145671 59.96241000000001)
140,33506,newsagent,Первая полоса,false,POINT(30.311440100000002 59.96634040000001)
544,146498,newsagent,Первая полоса,false,POINT(30.311654100000002 59.96622649999999)
576,161068,newsagent,Сеть свежей прессы,false,POINT(30.3109116 59.96624810000001)
529,144490,notary,Иванова Людмила Николаевна,false,POINT(30.313134100000003 59.9677023)
178,39870,notary,Юрга Ольга Вячеславовна,false,POINT(30.310816300000006 59.966852700000004)
507,140107,notary,Нотариус Комаров Алексей Викторович,false,POINT(30.313433600000003 59.96637559999999)
316,74439,notary,Нотариус Цуцкова Светлана Васильевна,false,POINT(30.3171263 59.960307799999995)
933,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321719994427678 59.96385253666209)
844,6819,office,Бизнес-центр «На Монетной»,false,POINT(30.321752280143656 59.96247913950798)
1726,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31995831708404 59.96241748281832)
1727,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319789637133635 59.96238740164855)
845,6819,office,Бизнес-центр «На Монетной»,false,POINT(30.32192056060325 59.9625097788033)
926,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321140485791307 59.96392836042156)
925,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321135921399343 59.96385877236306)
846,6819,office,Бизнес-центр «На Монетной»,false,POINT(30.32208199340057 59.96254203214303)
924,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321195600284867 59.96377413769433)
1728,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31977821769301 59.96231892767343)
923,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321348248259916 59.9637877040801)
922,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321481878879176 59.96378115365219)
921,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321541631074105 59.96369653200539)
920,6824,office,Бизнес-центр «Стельп»,false,POINT(30.32160137362812 59.963611908671844)
919,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321706050186613 59.963574137428445)
1729,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319835022558095 59.9622337977069)
918,6824,office,Бизнес-центр «Стельп»,false,POINT(30.32178792918472 59.963510264573685)
917,6824,office,Бизнес-центр «Стельп»,false,POINT(30.32187776444683 59.96355862284813)
1748,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320781994231623 59.96274957414263)
847,6819,office,Бизнес-центр «На Монетной»,false,POINT(30.322021689056122 59.96262655491385)
1730,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319904174855775 59.962161177250536)
916,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321814827536578 59.96364266205721)
915,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321983141707165 59.96367037727468)
914,6824,office,Бизнес-центр «Стельп»,false,POINT(30.32195979654647 59.963746144683725)
848,6819,office,Бизнес-центр «На Монетной»,false,POINT(30.32189751700963 59.96264591880073)
913,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321810299999996 59.96373299999999)
849,6819,office,Бизнес-центр «На Монетной»,false,POINT(30.321727218538776 59.96261822319449)
850,6819,office,Бизнес-центр «На Монетной»,false,POINT(30.32155692035763 59.96259052737026)
1731,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320073616615968 59.96219016031081)
1749,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320949923683457 59.962780695659596)
1732,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320243058677484 59.96221914315539)
1750,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32104745504072 59.96282803703262)
851,6819,office,Бизнес-центр «На Монетной»,false,POINT(30.32152529479586 59.96252896621948)
1733,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32041250104031 59.96224812578423)
1734,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320581943704457 59.96227710819731)
1735,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32075138666992 59.96230609039467)
1736,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32092082993669 59.962335072376305)
1737,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.321090273504772 59.962364054142185)
1738,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.321259717374165 59.96239303569233)
1739,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.321429161544867 59.96242201702671)
1714,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.3205283 59.96285859999999)
1740,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32157869826005 59.962455767021765)
1715,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320469827728804 59.962943445852844)
1716,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320371796729177 59.96298724015063)
1717,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320202887228692 59.96295748042292)
934,6824,office,Бизнес-центр «Стельп»,false,POINT(30.321783440423232 59.96376859368216)
1718,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32012217793226 59.962906239707074)
1751,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320985176299697 59.96291219915476)
1741,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32151719252689 59.962540071827576)
1752,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320851660375066 59.96291858744475)
1742,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32145569747028 59.96262437861785)
1753,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.320683750771256 59.96288743807524)
1743,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32135523597617 59.96266827547883)
899,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31835929122341 59.961956267155166)
898,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318288047496942 59.962028248034095)
897,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31819239923581 59.96207076606286)
883,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319126255697075 59.96226984685914)
868,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.3183959 59.9619052)
869,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318565262201215 59.9619342977413)
870,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318734624704778 59.96196339526707)
871,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318903987510677 59.96199249257731)
872,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.31907335061892 59.96202158967204)
896,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318133351025924 59.96215551129566)
1744,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.321185255879026 59.96264009230289)
895,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318057433449656 59.96222253535114)
894,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.318029178579522 59.96229298161394)
873,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319242714029485 59.96205068655124)
874,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319412178628443 59.96207963282608)
875,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319582183114555 59.9621077745287)
876,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319752187894426 59.96213591601408)
1745,23533,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.32101527607602 59.9626119089098)
893,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.317964910743417 59.96237676668153)
877,6822,office,Бизнес-центр «Большая Монетная 16»,false,POINT(30.319873373051557 59.962176323907954)
